srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,Prediction
2951287,AN,21,110015,233,233,131,C,ADLD,784001,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,16.585070746531432
2951287,AN,21,110015,233,233,131,B,ADLD,221010,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,14.523519168846624
2951287,AN,21,110015,233,233,131,B,ADLD,221010,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,14.523519168846624
2987050,AJ,2,110018,201,233,131,D,ADLD,127046,2018-01-16,2017-11-24,2018-03-16,4388,2018-03-19,19.240234196453056
2982720,AI,7,500004,233,233,131,B,ADLD,530013,2018-03-03,2018-03-03,2018-03-15,4474,2018-03-27,15.308962397929335
2983542,AN,17,800001,233,233,131,C,ADLD,854105,2018-02-28,2018-02-15,2018-03-15,4410,2018-03-31,17.017970232854424
3021201,AN,22,400104,233,233,131,B,ADLD,390021,2016-04-04,2016-04-01,2018-03-26,4581,2018-03-30,15.16015915732329
3031747,AN,22,400104,233,233,131,B,ADLD,390021,2017-07-07,2017-07-06,2018-03-28,4581,2018-04-03,13.012663153105281
2999632,C,12,302006,233,233,131,B,ADLD,301707,2018-02-28,2017-09-23,2018-03-20,4453,2018-03-28,15.986645934676352
3017746,AN,21,110015,233,233,131,A,ADLD,110019,2017-11-16,2018-04-07,2018-03-25,4580,2018-04-03,8.189980888661118
3069371,AN,22,400104,233,233,228,A,ADLD,400059,2018-03-24,2018-03-24,2018-04-09,4581,2018-04-14,9.826250134239881
3005002,C,8,700064,233,233,228,A,ADLD,700001,2018-02-05,2017-08-08,2018-03-21,4511,2018-04-08,11.383419472153257
2839574,AN,21,110015,233,245,131,A,ADLD,110034,2017-05-08,2017-05-05,2018-02-05,4580,2018-02-08,9.400359739908394
2881035,C,5,380009,233,245,131,A,ADLD,380015,2017-09-13,2017-03-26,2018-02-17,4546,2018-02-24,12.810653547560648
2859483,C,2,110018,233,245,228,A,ADLD,110026,2018-01-22,2018-01-13,2018-02-10,4091,2018-02-15,16.43076036797446
3056693,AN,26,560066,233,245,131,A,ADLD,560100,2018-01-23,2018-01-23,2018-04-05,5001,2018-04-09,9.678420492210506
2865507,AN,21,110015,233,233,131,A,ADLD,122002,2017-11-07,2017-10-22,2018-02-13,4580,2018-02-20,10.549600237315133
2961018,AD,6,160059,233,233,131,C,ADLD,174103,2018-01-17,2017-10-09,2018-03-09,4443,2018-03-16,14.436134902181017
3047022,C,10,226010,233,233,131,A,ADLD,226010,2017-11-20,2017-11-20,2018-04-02,4547,2018-04-05,10.603634974597352
2969269,AN,7,500004,233,233,131,B,ADLD,522647,2017-06-30,2017-06-28,2018-03-10,4403,2018-03-13,14.93599831936266
3017366,AJ,27,110034,201,233,131,0,ADLD,335804,2017-07-21,2017-06-30,2018-03-25,4388,2018-03-28,18.396480642191786
3065863,U,3,560011,233,233,228,A,ADLD,560067,2018-03-07,2017-05-19,2018-04-08,4399,2018-04-11,9.921617403220793
2844653,C,2,110018,233,245,131,A,ADLD,110016,2017-11-24,2017-11-21,2018-02-06,4091,2018-02-09,16.93485948905933
2820115,AK,12,302006,233,233,228,B,ADLD,342006,2017-06-03,2017-05-24,2018-01-30,4407,2018-02-11,14.257153549632102
2921149,AN,21,110015,233,233,131,B,ADLD,148024,2017-04-24,2017-04-22,2018-02-27,4580,2018-03-01,12.364251568315318
3004413,AN,21,110015,201,233,131,0,ADLD,177601,2017-12-13,2017-12-09,2018-03-21,4580,2018-03-26,18.01684134594949
3043387,AD,1,400059,308,233,131,A,ADLD,400060,2017-09-08,2017-09-05,2018-03-31,4011,2018-04-07,16.265046120164804
3074237,AN,26,560066,233,233,131,A,ADLD,560032,2017-04-23,2017-04-21,2018-04-11,5001,2018-04-17,8.707775437448582
3074237,AN,26,560066,233,233,131,A,ADLD,560032,2017-04-23,2016-10-13,2018-04-11,5001,2018-04-17,8.707775437448582
2837228,C,2,110018,233,233,131,B,ADLD,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,16.927099975490147
2982094,AN,21,110015,308,233,131,A,ADLD,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,10.321334141632995
2978651,AN,22,400104,233,233,131,A,ADLD,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,12.484558374611561
2885394,AE,2,110018,233,233,228,A,ADLD,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,16.636646413823463
2881183,C,2,110018,233,233,228,A,ADLD,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,10.588816208960612
2907754,AN,26,560066,233,233,131,A,ADLD,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,11.189513113388466
2925222,H,1,400059,233,233,131,A,ADLD,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,18.75928759235908
2844440,AJ,2,110018,233,233,131,A,ADLD,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,15.477316501450387
2904204,AN,21,110015,233,233,131,A,ADLD,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,10.46589737777478
2831912,AJ,2,110018,233,233,228,A,ADLD,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,14.77820805734652
2833286,AJ,2,110018,233,233,228,B,ADLD,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,15.385426674432344
2854492,AN,21,110015,233,233,131,B,ADLD,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,13.650374913587607
2907996,AN,8,700064,233,233,131,C,ADLD,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,13.496174630793227
2898183,F,1,400059,233,233,131,C,ADLD,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,16.530646231182377
2940178,AA,24,110092,233,233,131,A,ADLD,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,15.34284819672737
2949785,AN,3,560011,233,233,131,A,ADLD,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,12.147202064929097
2905995,AN,21,110015,233,233,131,A,ADLD,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,11.540347864347783
2938407,AN,22,400104,233,233,131,B,ADLD,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,15.272929553394174
2990187,Y,2,110018,308,233,131,A,ADLD,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,17.898493927137846
2971560,J,2,110018,233,233,131,A,ADLD,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,14.546614762290474
2995669,AN,26,560066,233,233,228,A,EW,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,14.449511739878206
3035766,AN,26,560066,233,233,131,A,ADLD,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,9.351051836792902
3008481,AN,17,800001,233,233,131,C,ADLD,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,12.970555327705743
3028060,AN,21,110015,233,233,131,B,ADLD,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,9.911225017402806
3044664,AN,8,700064,233,233,131,B,ADLD,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,14.219570730706314
3072379,AJ,27,110034,233,233,131,A,ADLD,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,12.61186537751072
2971008,AN,26,560066,308,245,131,A,ADLD,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,10.722448422112937
2824818,C,11,641012,233,201,131,A,ADLD,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,10.833486670515613
3058979,AN,26,560066,233,233,131,A,ADLD,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,10.029794998522744
2839952,AN,21,110015,233,233,131,B,ADLD,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,13.462468177717474
2963539,AJ,23,400001,233,233,131,A,ADLD,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,12.64436787969068
3005005,AA,4,600024,233,233,228,A,ADLD,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,11.22063815494263
3006475,AA,7,500004,233,233,131,B,ADLD,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,15.308962397929335
2894459,C,2,110018,233,233,228,A,ADLD,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,16.041646699946345
3072467,AA,7,500004,233,233,228,A,ADLD,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,9.962128287338393
2829214,C,10,226010,233,233,131,A,ADLD,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,13.026780301450536
2899523,AN,22,400104,233,233,131,B,ADLD,452009,2017-06-30,2017-06-15,2018-02-23,4581,2018-02-26,14.724973644025743
3035105,C,2,110018,233,233,131,A,ADLD,110024,2017-11-06,2017-11-06,2018-03-29,4550,2018-04-04,10.822499284151146
3006890,AN,22,400104,233,245,131,B,ADLD,395002,2017-05-04,2017-05-03,2018-03-22,4581,2018-03-27,14.917128240566814
2878987,AJ,2,110018,233,233,228,A,ADLD,110091,2017-12-17,2017-12-16,2018-02-16,4388,2018-02-19,15.027820936015997
2878237,AJ,7,500004,233,233,131,A,ADLD,500045,2017-07-24,2017-07-21,2018-02-16,4474,2018-02-21,12.290806375094997
2870371,Y,7,500004,233,233,131,A,ADLD,500092,2017-05-27,2017-04-08,2018-02-14,4403,2018-02-26,11.863434240954453
2870371,Y,7,500004,233,233,131,A,ADLD,500092,2017-05-27,2017-03-22,2018-02-14,4403,2018-02-26,12.06203694639832
2940496,AJ,3,560011,233,233,228,A,ADLD,560080,2018-02-11,2017-11-03,2018-03-05,4460,2018-03-07,10.793718083088615
3038299,AJ,25,560037,308,233,131,A,ADLD,560043,2017-08-25,2017-08-25,2018-03-30,4460,2018-04-03,8.843049979402757
3012241,J,2,110018,233,233,131,B,ADLD,125001,2017-04-19,2017-04-11,2018-03-23,5138,2018-03-31,13.199537498318824
3038258,AN,21,110015,0,233,131,C,ADLD,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,9.20518512462701
3038258,AN,21,110015,233,233,131,C,ADLD,141001,2017-06-28,2017-06-24,2018-03-30,4580,2018-04-04,10.057552684049345
3053553,AJ,7,500004,233,233,131,A,ADLD,500016,2017-05-09,2017-05-08,2018-04-04,4474,2018-04-11,10.06709216041907
2956985,AN,26,560066,233,245,131,A,ADLD,560037,2017-06-08,2017-06-06,2018-03-08,5001,2018-03-19,10.609678026042053
2846861,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-07-22,2018-02-06,4580,2018-02-11,9.69799348485158
2887807,C,2,110018,233,233,131,A,ADLD,110087,2017-04-27,2017-04-21,2018-02-19,4091,2018-03-05,17.142885888664736
2949543,AN,7,500004,233,233,228,B,ADLD,522007,2018-01-19,2017-02-11,2018-03-07,4403,2018-03-11,14.348159566236182
2940511,AN,8,700064,233,233,131,A,ADLD,711106,2017-06-07,2017-06-01,2018-03-05,4508,2018-03-11,10.905194354505563
2999321,AN,21,110015,308,233,228,A,ADLD,122001,2018-02-24,2017-10-01,2018-03-19,4580,2018-03-23,10.562847968066704
3004040,AN,21,110015,233,233,131,A,ADLD,110085,2016-04-04,2017-03-24,2018-03-21,4580,2018-03-27,9.936019328529602
2824802,C,5,380009,233,233,131,A,ADLD,382330,2017-12-28,2017-10-23,2018-01-31,4546,2018-02-05,12.706533992876668
2867369,AN,21,110015,233,233,228,B,ADLD,132001,2018-01-28,2017-09-30,2018-02-13,4580,2018-02-17,10.589157476728284
2843520,AN,4,600024,233,233,131,A,ADLD,600122,2017-12-29,2017-06-02,2018-02-06,4490,2018-02-17,10.98176893624215
2862563,AN,2,110018,233,233,228,A,ADLD,110051,2017-12-16,2017-10-06,2018-02-12,4147,2018-02-16,16.387734162532606
2851843,AI,6,160059,233,233,131,C,ADLD,143105,2017-12-11,2017-12-11,2018-02-08,4437,2018-02-15,13.237137605653785
2906003,AJ,1,400059,233,233,131,A,ADLD,400059,2017-10-17,2017-10-16,2018-02-24,4398,2018-03-01,13.849425277826459
2931905,AN,22,400104,233,233,131,A,ADLD,400013,2018-01-12,2018-01-07,2018-03-03,4581,2018-03-10,12.930197394100917
2923014,AN,21,110015,233,233,131,A,ADLD,302018,2017-08-21,2017-08-16,2018-02-28,4580,2018-03-14,11.865800800178144
2931242,AN,21,110015,233,233,131,A,ADLD,122101,2018-01-26,2018-01-25,2018-03-03,4580,2018-03-07,11.090235181922068
2971108,AN,21,110015,233,233,131,A,ADLD,302019,2017-03-25,2017-03-23,2018-03-12,4580,2018-03-13,11.999638554629653
2960012,AJ,12,302006,233,233,131,A,ADLD,302021,2018-01-18,2018-01-18,2018-03-09,4407,2018-03-20,13.711320985279404
2970195,AM,8,700064,233,233,131,C,ADLD,752101,2018-02-28,2018-02-28,2018-03-11,4502,2018-03-17,16.877480306590655
2980410,AN,22,400104,233,233,131,C,ADLD,476001,2018-02-25,2017-12-04,2018-03-14,4581,2018-03-22,15.994850790367206
3025352,AJ,23,400001,233,233,228,B,ADLD,452016,2018-03-07,2018-02-24,2018-03-27,4398,2018-04-04,12.924135827562752
3049584,AA,24,110092,233,233,131,B,ADLD,390016,2017-12-29,2017-12-19,2018-04-03,4150,2018-04-07,12.956137297362485
3032318,AI,23,400001,233,233,131,A,ADLD,400069,2017-11-03,2017-11-02,2018-03-28,4398,2018-04-09,10.88690028573732
2949276,C,5,380009,233,245,131,A,ADLD,380015,2017-03-18,2017-03-14,2018-03-07,4546,2018-03-11,12.987248046354471
3003068,AN,5,380009,233,245,131,C,ADLD,363020,2017-06-03,2016-12-26,2018-03-21,4581,2018-03-21,15.255209137574381
3006500,AN,22,400104,233,245,131,B,ADLD,364001,2017-06-19,2017-06-16,2018-03-22,4581,2018-03-29,15.253781891384225
2903992,AN,7,500004,233,233,228,A,ADLD,500088,2018-01-07,2017-10-09,2018-02-24,4403,2018-03-06,11.654327641440103
2931174,L,2,110018,233,233,131,C,ADLD,144402,2017-02-15,2018-01-08,2018-03-03,4154,2018-03-12,18.08113853016757
3066323,AJ,27,110034,233,233,131,A,ADLD,122051,2018-02-23,2018-01-24,2018-04-08,4388,2018-04-15,14.124723973151324
2971949,AN,22,400104,233,233,131,B,ADLD,431602,2017-04-21,2017-04-19,2018-03-12,4581,2018-03-19,15.495173038597212
2931238,AN,21,110015,233,233,131,A,ADLD,110062,2017-04-06,2017-04-05,2018-03-03,4580,2018-03-07,10.029372067049461
2953745,AM,2,110018,233,233,131,A,ADLD,110074,2017-01-06,2017-01-01,2018-03-08,4092,2018-03-10,17.895272393637878
2885357,U,2,110018,233,233,131,A,ADLD,110075,2017-04-30,2017-04-30,2018-02-19,4095,2018-02-21,16.849285370942
3076689,AJ,7,500004,233,233,228,A,ADLD,500054,2018-03-22,2018-03-20,2018-04-12,4474,2018-04-16,9.962128287338393
2875095,AI,6,160059,233,233,131,C,ADLD,143001,2017-10-25,2017-10-24,2018-02-15,4437,2018-03-10,14.133474791373503
3022198,AJ,27,110034,233,233,131,B,ADLD,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,16.76991690929585
3022198,AJ,27,110034,0,233,131,B,ADLD,342001,2018-02-27,2018-02-27,2018-03-26,4388,2018-03-28,16.256342126415237
3049746,AN,26,560066,233,233,131,B,ADLD,600048,2017-04-28,2017-04-27,2018-04-03,5001,2018-04-05,11.536731490417175
2842468,AN,6,160059,233,233,131,B,ADLD,141401,2017-02-10,2017-02-08,2018-02-05,4673,2018-02-09,11.266143347947402
3031231,C,10,226010,233,233,228,A,ADLD,226024,2017-05-16,2017-03-04,2018-03-28,4547,2018-04-02,10.887296639044104
3092661,AN,21,110015,233,233,131,A,ADLD,110032,2017-08-19,2017-08-11,2018-04-17,4580,2018-04-20,7.70991575211966
2871608,AN,21,110015,233,233,131,A,ADLD,201005,2017-07-24,2017-07-21,2018-02-14,4580,2018-02-20,11.264775676929638
2866015,AN,7,500004,233,233,131,D,ADLD,505304,2016-08-10,2016-07-22,2018-02-13,4403,2018-02-16,14.640271247327915
2904384,AN,22,400104,233,233,131,A,ADLD,400072,2017-04-18,2017-04-13,2018-02-24,4581,2018-02-26,12.029774883069777
2895849,AA,9,411016,233,233,131,B,ADLD,416012,2018-01-30,2018-01-08,2018-02-22,4027,2018-02-23,14.818495178129332
2909559,AN,3,560011,233,233,228,A,ADLD,560076,2017-06-16,2016-04-22,2018-02-26,4467,2018-03-05,11.67248664635809
2971861,AN,21,110015,233,233,131,B,ADLD,131001,2018-02-04,2018-01-05,2018-03-12,4580,2018-03-17,12.38051793636881
2931692,AN,22,400104,233,233,131,A,ADLD,400069,2017-06-15,2017-06-09,2018-03-03,4581,2018-03-10,12.400855515071209
2931750,AJ,10,226010,233,233,131,B,ADLD,243005,2018-02-04,2017-08-05,2018-03-03,4444,2018-03-07,15.619926469695534
2982147,AJ,2,110018,201,233,228,0,ADLD,201016,2017-07-25,2016-05-19,2018-03-15,4388,2018-03-17,19.011007821077328
2986643,AI,27,110034,233,233,131,A,ADLD,110086,2017-10-27,2017-10-26,2018-03-16,4388,2018-04-03,14.431660582316766
2956399,AJ,2,110018,233,233,131,A,ADLD,110059,2017-09-12,2017-09-01,2018-03-08,4388,2018-03-18,15.906921761261952
3046630,AJ,25,560037,233,233,131,A,ADLD,600010,2017-06-13,2017-06-10,2018-04-02,4482,2018-04-05,9.37266324004823
3048832,C,2,110018,233,233,131,A,ADLD,110092,2017-01-09,2016-12-24,2018-04-03,4550,2018-04-10,10.754318806549827
3084671,AN,7,500004,233,233,131,A,ADLD,500097,2017-11-15,2017-11-13,2018-04-14,4403,2018-04-22,10.233323020450637
2927110,C,3,560011,233,245,131,A,ADLD,560040,2017-12-31,2017-10-08,2018-03-01,4461,2018-03-03,13.220444488783109
2873629,C,3,560011,233,245,131,A,ADLD,560004,2018-01-01,2018-01-01,2018-02-15,4461,2018-02-24,12.84567182495326
3062956,C,3,560011,233,245,228,A,ADLD,560018,2018-02-10,2018-02-05,2018-04-07,4461,2018-04-12,11.294421129903
3029283,C,10,226010,201,201,131,0,ADLD,209732,2017-05-17,2017-05-15,2018-03-28,4547,2018-04-10,16.123678952385152
2820150,AN,22,400104,233,233,131,A,ADLD,382481,2017-03-25,2017-03-23,2018-01-30,4581,2018-02-05,12.443051038048647
2863456,AJ,2,110018,233,233,228,A,ADLD,110067,2018-01-24,2017-09-26,2018-02-12,4388,2018-02-14,15.000846165373062
2930980,AJ,8,700064,233,233,131,A,ADLD,700020,2017-04-06,2017-04-06,2018-03-02,4499,2018-03-06,12.463526925555492
2938111,AJ,6,160059,233,233,228,C,ADLD,141013,2018-02-13,2017-06-18,2018-03-03,4437,2018-03-09,13.286884344646742
3001116,AA,24,110092,308,233,228,A,ADLD,122002,2018-02-23,2018-02-20,2018-03-20,4150,2018-03-22,15.9983536742531
3050491,AN,7,500004,233,233,228,A,ADLD,500038,2017-07-20,2017-07-19,2018-04-03,4403,2018-04-06,9.590901537606323
2841209,AN,3,560011,233,233,131,B,ADLD,585101,2017-02-06,2017-02-04,2018-02-05,4467,2018-02-10,13.898873050068936
2829212,AJ,17,800001,233,233,228,A,ADLD,800001,2017-06-29,2017-06-05,2018-02-01,4370,2018-02-06,13.804100047580219
2898573,AJ,7,500004,233,233,228,B,ADLD,522002,2018-02-06,2017-10-16,2018-02-22,4474,2018-02-26,13.754128970862777
2907050,C,11,641012,233,233,131,B,ADLD,638002,2016-12-24,2016-12-13,2018-02-25,4492,2018-03-15,13.58564664205995
2822960,AN,22,400104,233,233,228,A,EW,400067,2017-01-14,2016-12-05,2018-01-31,4581,2018-02-05,15.570203171657006
3022860,AJ,25,560037,233,233,131,A,ADLD,560050,2017-07-26,2017-07-20,2018-03-26,4460,2018-04-13,8.843049979402757
2843979,AJ,4,600024,233,233,131,A,ADLD,600001,2017-07-23,2017-07-23,2018-02-06,4482,2018-02-14,10.98678155017073
2862624,AN,22,400104,233,233,131,B,ADLD,395002,2018-01-03,2017-12-27,2018-02-12,4581,2018-02-15,14.439750192176263
2908042,AJ,2,110018,233,233,228,A,ADLD,110037,2018-02-03,2017-05-06,2018-02-26,4388,2018-02-28,14.73816552065107
2863378,C,12,302006,233,233,131,B,ADLD,313001,2017-10-05,2017-09-29,2018-02-12,4453,2018-02-16,15.477271345814602
2844953,Y,8,700064,233,233,131,B,ADLD,734001,2016-05-24,2017-06-10,2018-02-06,4508,2018-02-11,12.514147805154414
2971341,AA,24,110092,233,233,228,A,ADLD,110091,2018-01-05,2016-07-12,2018-03-12,4150,2018-03-25,14.634802048502637
3059745,C,12,302006,233,233,131,B,ADLD,313001,2017-04-24,2016-06-16,2018-04-06,4453,2018-04-09,13.893665412091528
3026158,AJ,7,500004,233,233,228,B,ADLD,505209,2018-02-24,2018-01-16,2018-03-27,4474,2018-03-31,14.603924542677495
2962165,AJ,8,700064,233,233,228,A,ADLD,700035,2017-07-12,2018-03-15,2018-03-10,4500,2018-03-12,13.373789688294176
2823060,AN,22,400104,233,233,131,A,ADLD,400093,2017-05-29,2017-05-25,2018-01-31,4581,2018-02-03,12.029774883069777
2853258,AJ,8,700064,233,233,131,A,ADLD,700019,2017-05-10,2017-05-09,2018-02-08,4499,2018-02-14,12.048822444127087
2877028,AI,8,700064,233,233,131,B,ADLD,700127,2017-12-26,2017-12-26,2018-02-16,4499,2018-02-19,14.171955328304383
2904255,AJ,6,160059,233,233,131,C,ADLD,174303,2017-09-18,2017-09-17,2018-02-24,4437,2018-02-26,12.808622519953898
2841165,AJ,1,400059,233,233,131,B,ADLD,422009,2017-05-05,2017-05-05,2018-02-05,4398,2018-02-17,15.73230413877943
2908500,AN,21,110015,233,233,131,B,ADLD,202002,2018-01-09,2018-01-05,2018-02-26,4580,2018-03-01,14.806954673022167
2916424,AN,4,600024,233,233,131,A,ADLD,600122,2017-12-23,2017-12-13,2018-02-27,4490,2018-03-09,11.078771448845217
2987457,AN,21,110015,233,233,131,A,ADLD,110053,2017-10-02,2017-10-01,2018-03-16,4580,2018-03-19,10.113074926589814
2975691,AN,21,110015,233,233,131,B,ADLD,151505,2017-12-15,2017-10-05,2018-03-13,4580,2018-03-16,12.4356951037149
2999603,AN,22,400104,233,233,228,B,ADLD,452016,2018-02-28,2018-02-27,2018-03-20,4581,2018-03-21,14.866074906033392
2970877,AJ,2,110018,233,233,228,A,ADLD,201010,2017-06-08,2017-06-02,2018-03-12,4388,2018-03-23,14.806408488792393
3030749,AN,22,400104,233,233,131,A,ADLD,411045,2017-04-24,2017-04-22,2018-03-28,4581,2018-03-31,12.500128859069555
3003048,AN,22,400104,233,233,131,C,ADLD,490023,2017-04-09,2017-04-04,2018-03-21,4581,2018-03-26,15.930159582559606
3045068,AJ,27,110034,233,233,131,B,ADLD,131001,2017-08-04,2017-05-11,2018-04-01,4388,2018-04-05,13.409875604364814
3044892,AN,21,110015,233,233,131,0,ADLD,0,2017-05-27,2017-05-24,2018-04-01,4580,2018-04-11,9.239658502579594
3044892,AN,21,110015,233,233,131,0,ADLD,0,2017-05-27,2017-05-24,2018-04-01,4580,2018-04-11,9.239658502579594
2839375,AN,22,400104,233,245,131,A,ADLD,380009,2017-06-12,2017-06-09,2018-02-05,4581,2018-02-08,12.614865828708211
2839793,C,1,400059,233,233,131,A,ADLD,400015,2016-03-22,2016-03-22,2018-02-05,4545,2018-02-10,13.777708369705273
2931254,AN,21,110015,233,233,131,A,ADLD,110043,2017-12-14,2017-12-07,2018-03-03,4580,2018-03-05,10.113074926589814
2827129,AN,22,400104,233,233,228,B,ADLD,393001,2017-11-29,2017-11-29,2018-02-01,4581,2018-02-05,13.880563541143587
3062577,AJ,8,700064,201,233,228,D,ADLD,713324,2017-12-10,2017-12-09,2018-04-06,4499,2018-04-11,13.80430312505028
2838462,J,2,110018,233,233,131,A,ADLD,110080,2017-02-26,2017-02-23,2018-02-04,4154,2018-02-06,17.848941578676317
2869941,AN,22,400104,233,233,131,A,ADLD,411009,2017-07-31,2017-07-29,2018-02-14,4581,2018-02-16,12.446750195893461
3066992,AN,21,110015,233,233,131,C,ADLD,143001,2017-11-18,2017-10-16,2018-04-09,4580,2018-04-11,10.193700481065804
3066992,AN,21,110015,233,233,131,C,ADLD,143001,2017-11-18,2017-10-16,2018-04-09,4580,2018-04-11,10.193700481065804
2873374,S,5,380009,233,233,131,C,ADLD,388540,2017-08-22,2017-08-12,2018-02-15,4541,2018-02-21,14.527610846299506
2903955,AA,24,110092,233,233,131,C,ADLD,828127,2017-11-11,2017-10-26,2018-02-24,4150,2018-03-17,19.95041352550258
2947970,AJ,12,302006,233,233,228,0,ADLD,302034,2018-01-15,2018-01-10,2018-03-06,4407,2018-03-15,15.121849899829979
3005588,AD,2,110018,308,245,131,A,ADLD,110085,2018-02-03,2018-01-22,2018-03-22,4148,2018-03-27,17.47379381410487
2838285,Y,21,110015,233,233,131,A,ADLD,201306,2018-01-05,2018-01-03,2018-02-04,4580,2018-02-10,11.281425142865665
2818733,AN,7,500004,233,233,228,C,ADLD,505001,2018-01-04,2017-11-16,2018-01-30,4403,2018-02-05,13.611376126011493
